Investor Date;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE;Rabatt/Premie;Genomsnittsrabatt senaste 100 handelsdagarna;Nuvarande rabatt minus snitt;Avkastning 200 handelsdagar;OMX Date;Index Value;Avkastning OMXS#=
2025-02-26;1300;1268;1340;1,030769231;1,055442519;-2,47%;-100,00%;2025-02-26;2 762,50449468539;-100,00%
2025-02-27;1284;1268;1336;1,040498442;1,055495474;-1,50%;-100,00%;2025-02-27;2 741,95096136172;-100,00%
2025-02-28;1279;1268;1332;1,041438624;1,05552581;-1,41%;-100,00%;2025-02-28;2 724,69625234524;-100,00%
2025-03-03;1299,4;1268;1336;1,028166846;1,055392148;-2,72%;-100,00%;2025-03-03;2 744,74396320429;-100,00%
2025-03-04;1242,2;1268;1304;1,049750443;1,055446687;-0,57%;-100,00%;2025-03-04;2 656,24492339963;-100,00%
2025-03-05;1264,8;1268;1324;1,046805819;1,055465577;-0,87%;-100,00%;2025-03-05;2 723,99102770517;-100,00%
2025-03-06;1254;1268;1324;1,055821372;1,055543237;0,03%;-100,00%;2025-03-06;2 733,02111323127;-100,00%
2025-03-07;1252,4;1268;1316;1,050782498;1,055597894;-0,48%;-100,00%;2025-03-07;2 729,21277869804;-100,00%
2025-03-10;1232,8;1268;1304;1,057754705;1,055739245;0,20%;-100,00%;2025-03-10;2 710,52197610342;-100,00%
2025-03-11;1210,8;1268;1292;1,067063099;1,056177852;1,09%;-100,00%;2025-03-11;2 652,67171176478;-100,00%
2025-03-12;1222;1268;1300;1,063829787;1,056564874;0,73%;-100,00%;2025-03-12;2 656,40547705089;-100,00%
2025-03-13;1216,4;1268;1296;1,065439;1,056978527;0,85%;-100,00%;2025-03-13;2 647,84079961585;-100,00%
2025-03-14;1236,8;1268;1312;1,06080207;1,057317669;0,35%;-100,00%;2025-03-14;2 682,37582874570;-100,00%
2025-03-17;1236,2;1268;1316;1,064552661;1,057491442;0,71%;-100,00%;2025-03-17;2 685,19023514994;-100,00%
2025-03-18;1236,8;1268;1316;1,064036223;1,057708597;0,63%;-100,00%;2025-03-18;2 685,50084368418;-100,00%
2025-03-19;1252;1268;1320;1,054313099;1,057841835;-0,35%;-100,00%;2025-03-19;2 677,93686162312;-100,00%
2025-03-20;1255;1268;1320;1,051792829;1,057857325;-0,61%;-100,00%;2025-03-20;2 668,76307193152;-100,00%
2025-03-21;1241,2;1268;1300;1,04737351;1,05783245;-1,05%;-100,00%;2025-03-21;2 629,35833389637;-100,00%
2025-03-24;1240;1268;1308;1,05483871;1,057818294;-0,30%;-100,00%;2025-03-24;2 630,76271313353;-100,00%
2025-03-25;1247,4;1268;1308;1,048581049;1,057813952;-0,92%;-100,00%;2025-03-25;2 641,37594682613;-100,00%
2025-03-26;1240;1268;1288;1,038709677;1,057721623;-1,90%;-100,00%;2025-03-26;2 604,03093030778;-100,00%
2025-03-27;1235,8;1268;1284;1,039003075;1,057608717;-1,86%;-100,00%;2025-03-27;2 572,80586399190;-100,00%
2025-03-28;1219,4;1268;1272;1,043135969;1,057494091;-1,44%;-100,00%;2025-03-28;2 542,67371373464;-100,00%
2025-03-31;1193,4;1268;1256;1,05245517;1,057535561;-0,51%;-100,00%;2025-03-31;2 494,05831829256;-100,00%
2025-04-01;1203;1268;1268;1,054031588;1,057583915;-0,36%;-100,00%;2025-04-01;2 509,77519612294;-100,00%
2025-04-02;1177,8;1268;1256;1,066394974;1,057780212;0,86%;-100,00%;2025-04-02;2 478,69211796410;-100,00%
2025-04-03;1133;1268;1224;1,080317741;1,058102408;2,22%;-100,00%;2025-04-03;2 385,15952932918;-100,00%
2025-04-04;1097,4;1268;1180;1,075268817;1,058379739;1,69%;-100,00%;2025-04-04;2 287,23583566898;-100,00%
2025-04-07;1032,8;1268;1144;1,107668474;1,058989392;4,87%;-100,00%;2025-04-07;2 179,39054199554;-100,00%
2025-04-08;1062,2;1268;1168;1,099604594;1,059411441;4,02%;-100,00%;2025-04-08;2 237,25488044793;-100,00%
2025-04-09;1015,8;1268;1140;1,122268163;1,060049714;6,22%;-100,00%;2025-04-09;2 175,76502591596;-100,00%
2025-04-10;1086;1268;1180;1,086556169;1,060280734;2,63%;-100,00%;2025-04-10;2 280,57264128452;-100,00%
2025-04-11;1079,8;1268;1184;1,096499352;1,060525384;3,60%;-100,00%;2025-04-11;2 277,59628425819;-100,00%
2025-04-14;1103,2;1268;1208;1,094996374;1,060896314;3,41%;-100,00%;2025-04-14;2 338,70101767428;-100,00%
2025-04-15;1123,4;1268;1228;1,093110201;1,061191552;3,19%;-100,00%;2025-04-15;2 390,68595467826;-100,00%
2025-04-16;1105,2;1268;1216;1,100253348;1,061649061;3,86%;-100,00%;2025-04-16;2 372,59395738861;-100,00%
2025-04-17;1110,4;1268;1208;1,087896254;1,061913684;2,60%;-100,00%;2025-04-17;2 355,57857062849;-100,00%
2025-04-22;1117,6;1268;1204;1,077308518;1,062076767;1,52%;-100,00%;2025-04-22;2 364,18716664009;-100,00%
2025-04-23;1126,2;1232;1196;1,061978334;1,062085048;-0,01%;-100,00%;2025-04-23;2 392,33554291717;-100,00%
2025-04-24;1129,6;1232;1200;1,062322946;1,062086716;0,02%;-100,00%;2025-04-24;2 398,84436142896;-100,00%
2025-04-25;1144,6;1232;1212;1,0588852;1,062026082;-0,31%;-100,00%;2025-04-25;2 426,97260505864;-100,00%
2025-04-28;1140;1232;1212;1,063157895;1,062005582;0,12%;-100,00%;2025-04-28;2 428,04859237815;-100,00%
2025-04-29;1125,4;1232;1204;1,069841834;1,062070778;0,78%;-100,00%;2025-04-29;2 411,77451035020;-100,00%
2025-04-30;1141,2;1232;1224;1,072555205;1,06214549;1,04%;-100,00%;2025-04-30;2 434,05747143069;-100,00%
2025-05-02;1156,4;1232;1240;1,072293324;1,062207817;1,01%;-100,00%;2025-05-02;2 462,53911917256;-100,00%
2025-05-05;1152,8;1232;1244;1,079111728;1,062377188;1,67%;-100,00%;2025-05-05;2 464,74295524312;-100,00%
2025-05-06;1136,2;1232;1232;1,084316142;1,062632834;2,17%;-100,00%;2025-05-06;2 428,93777617301;-100,00%
2025-05-07;1135,8;1232;1232;1,08469801;1,062870141;2,18%;-100,00%;2025-05-07;2 431,64414932968;-100,00%
2025-05-08;1133,6;1232;1236;1,090331687;1,063173531;2,72%;-100,00%;2025-05-08;2 449,19981353577;-100,00%
2025-05-09;1136,6;1232;1236;1,08745381;1,063499706;2,40%;-100,00%;2025-05-09;2 448,96669909249;-100,00%
2025-05-12;1177,8;1232;1260;1,069791136;1,063544921;0,62%;-100,00%;2025-05-12;2 525,24430994866;-100,00%
2025-05-13;1173,4;1232;1260;1,073802625;1,063622109;1,02%;-100,00%;2025-05-13;2 528,71530344642;-100,00%
2025-05-14;1167,2;1232;1260;1,079506511;1,063604733;1,59%;-100,00%;2025-05-14;2 517,95740894886;-100,00%
2025-05-15;1177,4;1232;1272;1,080346526;1,063555199;1,68%;-100,00%;2025-05-15;2 542,31890655757;-100,00%
2025-05-16;1172;1232;1276;1,088737201;1,063630101;2,51%;-100,00%;2025-05-16;2 544,04142041526;-100,00%
2025-05-19;1178,2;1232;1276;1,083007978;1,063639256;1,94%;-100,00%;2025-05-19;2 548,89261256687;-100,00%
2025-05-20;1185;1232;1276;1,076793249;1,063576877;1,32%;-100,00%;2025-05-20;2 563,06030588469;-100,00%
2025-05-21;1168,8;1232;1276;1,091718001;1,06368942;2,80%;-100,00%;2025-05-21;2 547,84226153969;-100,00%
2025-05-22;1132,2;1232;1260;1,112877583;1,064068751;4,88%;-100,00%;2025-05-22;2 501,56621784190;-100,00%
2025-05-23;1118,8;1232;1248;1,115480872;1,064450773;5,10%;-100,00%;2025-05-23;2 479,56431072419;-100,00%
2025-05-26;1137,6;1232;1260;1,107594937;1,064774856;4,28%;-100,00%;2025-05-26;2 510,86875776158;-100,00%
2025-05-27;1135,2;1232;1268;1,116983791;1,065211445;5,18%;-100,00%;2025-05-27;2 517,79084592323;-100,00%
2025-05-28;1127,4;1232;1268;1,124711726;1,065759538;5,90%;-100,00%;2025-05-28;2 510,15962281018;-100,00%
2025-05-30;1128,8;1232;1260;1,116229624;1,06627479;5,00%;-100,00%;2025-05-30;2 496,03917867927;-100,00%
2025-06-02;1117,8;1232;1260;1,127214171;1,066890288;6,03%;-100,00%;2025-06-02;2 481,28205505830;-100,00%
2025-06-03;1117,6;1232;1268;1,134574087;1,06758082;6,70%;-100,00%;2025-06-03;2 487,70967262255;-100,00%
2025-06-04;1132;1232;1276;1,127208481;1,068260225;5,89%;-100,00%;2025-06-04;2 510,46870267545;-100,00%
2025-06-05;1136,2;1232;1280;1,126562225;1,06885501;5,77%;-100,00%;2025-06-05;2 521,50570400222;-100,00%
2025-06-09;1138;1232;1280;1,124780316;1,069508437;5,53%;-100,00%;2025-06-09;2 512,85228247690;-100,00%
2025-06-10;1141,4;1232;1268;1,110916418;1,069990928;4,09%;-100,00%;2025-06-10;2 512,20371379520;-100,00%
2025-06-11;1135,6;1232;1272;1,120112716;1,070499177;4,96%;-100,00%;2025-06-11;2 499,44048994759;-100,00%
2025-06-12;1115;1232;1268;1,137219731;1,071293787;6,59%;-100,00%;2025-06-12;2 481,48563094038;-100,00%
2025-06-13;1099,6;1232;1264;1,149508912;1,072194907;7,73%;-100,00%;2025-06-13;2 459,60571351431;-100,00%
2025-06-16;1110,8;1232;1272;1,145120634;1,073217226;7,19%;-100,00%;2025-06-16;2 485,32069941067;-100,00%
2025-06-17;1098,4;1232;1264;1,150764749;1,074275874;7,65%;-100,00%;2025-06-17;2 461,39730941855;-100,00%
2025-06-18;1103,4;1232;1264;1,145550118;1,075262327;7,03%;-100,00%;2025-06-18;2 458,58895691999;-100,00%
2025-06-19;1100,4;1232;1264;1,14867321;1,076274192;7,24%;-100,00%;2025-06-19;2 447,13457185154;-100,00%
2025-06-23;1090,4;1232;1252;1,148202494;1,077011864;7,12%;-100,00%;2025-06-23;2 424,03920061230;-100,00%
2025-06-24;1105,8;1232;1260;1,139446555;1,077707746;6,17%;-100,00%;2025-06-24;2 452,43859066253;-100,00%
2025-06-25;1109;1232;1260;1,136158702;1,078372477;5,78%;-100,00%;2025-06-25;2 444,29545127006;-100,00%
2025-06-26;1100,2;1232;1268;1,152517724;1,079319854;7,32%;-100,00%;2025-06-26;2 450,74317674015;-100,00%
2025-06-27;1128,8;1232;1292;1,144578313;1,080238497;6,43%;-100,00%;2025-06-27;2 506,16571579306;-100,00%
2025-06-30;1119;1232;1288;1,151027703;1,081314459;6,97%;-100,00%;2025-06-30;2 493,49492330394;-100,00%
2025-07-01;1119,2;1232;1280;1,143674053;1,082245525;6,14%;-100,00%;2025-07-01;2 491,01745962550;-100,00%
2025-07-02;1126,6;1232;1292;1,146813421;1,082970562;6,38%;-100,00%;2025-07-02;2 522,35190762992;-100,00%
2025-07-03;1133,6;1232;1296;1,143260409;1,083669086;5,96%;-100,00%;2025-07-03;2 529,49627715373;-100,00%
2025-07-04;1125,2;1232;1292;1,148240313;1,084484017;6,38%;-100,00%;2025-07-04;2 512,52525101892;-100,00%
2025-07-07;1128;1232;1292;1,145390071;1,085339254;6,01%;-100,00%;2025-07-07;2 514,43810572426;-100,00%
2025-07-08;1136,6;1232;1292;1,136723561;1,086111479;5,06%;-100,00%;2025-07-08;2 522,33310277644;-100,00%
2025-07-09;1144,8;1232;1296;1,132075472;1,086868046;4,52%;-100,00%;2025-07-09;2 536,42822793216;-100,00%
2025-07-10;1174,4;1232;1312;1,117166213;1,087546744;2,96%;-100,00%;2025-07-10;2 580,28876482643;-100,00%
2025-07-11;1156,8;1232;1300;1,123789765;1,088325547;3,55%;-100,00%;2025-07-11;2 545,04456953171;-100,00%
2025-07-14;1150,4;1232;1300;1,130041725;1,089204417;4,08%;-100,00%;2025-07-14;2 532,28144773824;-100,00%
2025-07-15;1156;1232;1304;1,128027682;1,090045586;3,80%;-100,00%;2025-07-15;2 532,41799372481;-100,00%
2025-07-16;1154,2;1232;1296;1,122855658;1,090866305;3,20%;-100,00%;2025-07-16;2 512,31594788177;-100,00%
2025-07-17;1171,2;1256;1288;1,099726776;1,091450973;0,83%;-100,00%;2025-07-17;2 555,63168519460;-100,00%
2025-07-18;1168,4;1256;1288;1,102362205;1,092000182;1,04%;-100,00%;2025-07-18;2 546,70298695229;-100,00%
2025-07-21;1161;1256;1288;1,109388458;1,092641516;1,67%;-100,00%;2025-07-21;2 551,66483556411;-100,00%
2025-07-22;1145,8;1256;1276;1,113632397;1,093339319;2,03%;-100,00%;2025-07-22;2 537,34842255136;-100,00%
2025-07-23;1167,2;1256;1296;1,110349554;1,094033244;1,63%;-100,00%;2025-07-23;2 592,54738915613;-100,00%
2025-07-24;1172,6;1256;1308;1,115469896;1,094787537;2,07%;-100,00%;2025-07-24;2 600,21982847170;-100,00%
2025-07-25;1168,4;1256;1300;1,11263266;1,095598066;1,70%;-100,00%;2025-07-25;2 606,31772222969;-100,00%
2025-07-28;1163,8;1256;1296;1,113593401;1,096321778;1,73%;-100,00%;2025-07-28;2 589,49280561482;-100,00%
2025-07-29;1165,4;1256;1308;1,122361421;1,097122994;2,52%;-100,00%;2025-07-29;2 602,91961008310;-100,00%
2025-07-30;1157,4;1256;1316;1,137031277;1,09820086;3,88%;-100,00%;2025-07-30;2 605,96457843898;-100,00%
2025-07-31;1138;1256;1308;1,149384886;1,09918734;5,02%;-100,00%;2025-07-31;2 580,05397319689;-100,00%
2025-08-01;1122;1256;1284;1,144385027;1,10015347;4,42%;-100,00%;2025-08-01;2 533,59315950020;-100,00%
2025-08-04;1132,4;1256;1292;1,140939597;1,100996225;3,99%;-100,00%;2025-08-04;2 552,67106939664;-100,00%
2025-08-05;1135;1256;1296;1,14185022;1,101897886;4,00%;-100,00%;2025-08-05;2 562,75120370664;-100,00%
2025-08-06;1134;1256;1292;1,139329806;1,10270556;3,66%;-100,00%;2025-08-06;2 566,53437034750;-100,00%
2025-08-07;1147,6;1256;1296;1,12931335;1,103321899;2,60%;-100,00%;2025-08-07;2 593,76139574967;-100,00%
2025-08-08;1151,8;1256;1296;1,125195346;1,103929479;2,13%;-100,00%;2025-08-08;2 602,97994155341;-100,00%
2025-08-11;1150;1256;1292;1,123478261;1,104504125;1,90%;-100,00%;2025-08-11;2 590,76225305387;-100,00%
2025-08-12;1153;1256;1296;1,124024284;1,105130087;1,89%;-100,00%;2025-08-12;2 609,15450197481;-100,00%
2025-08-13;1158,6;1256;1300;1,122043846;1,105699307;1,63%;-100,00%;2025-08-13;2 612,88516755692;-100,00%
2025-08-14;1173;1256;1312;1,118499574;1,106238548;1,23%;-100,00%;2025-08-14;2 632,92044833596;-100,00%
2025-08-15;1181;1256;1308;1,107535986;1,106765508;0,08%;-100,00%;2025-08-15;2 640,69667559785;-100,00%
2025-08-18;1177,8;1256;1312;1,113941246;1,107380838;0,66%;-100,00%;2025-08-18;2 625,74314666508;-100,00%
2025-08-19;1192;1256;1312;1,100671141;1,107908538;-0,72%;-100,00%;2025-08-19;2 659,86394501073;-100,00%
2025-08-20;1182,6;1256;1308;1,106037544;1,108415457;-0,24%;-100,00%;2025-08-20;2 655,23810967812;-100,00%
2025-08-21;1174,6;1256;1312;1,116975992;1,109092635;0,79%;-100,00%;2025-08-21;2 646,58391536562;-100,00%
2025-08-22;1192,8;1256;1324;1,109993293;1,109798413;0,02%;-100,00%;2025-08-22;2 689,34642278943;-100,00%
2025-08-25;1186,6;1256;1320;1,112422046;1,110525333;0,19%;-100,00%;2025-08-25;2 668,49901365372;-100,00%
2025-08-26;1176,4;1256;1324;1,125467528;1,111340497;1,41%;-100,00%;2025-08-26;2 656,84844230955;-100,00%
2025-08-27;1177,8;1256;1320;1,120733571;1,112016521;0,87%;-100,00%;2025-08-27;2 645,63121807144;-100,00%
2025-08-28;1173,6;1256;1320;1,124744376;1,112716648;1,20%;-100,00%;2025-08-28;2 643,73536539638;-100,00%
2025-08-29;1165,4;1256;1316;1,129226017;1,113338737;1,59%;-100,00%;2025-08-29;2 625,70152811500;-100,00%
2025-09-01;1173,2;1256;1316;1,121718377;1,113748645;0,80%;-100,00%;2025-09-01;2 630,38089979948;-100,00%
2025-09-02;1143,4;1256;1296;1,133461606;1,114324811;1,91%;-100,00%;2025-09-02;2 577,63429214857;-100,00%
2025-09-03;1155,6;1256;1308;1,131879543;1,114564524;1,73%;-100,00%;2025-09-03;2 597,20442023532;-100,00%
2025-09-04;1160;1256;1312;1,131034483;1,114875711;1,62%;-100,00%;2025-09-04;2 607,53879037549;-100,00%
2025-09-05;1162,2;1256;1316;1,132335226;1,114975385;1,74%;-100,00%;2025-09-05;2 626,64746653216;-100,00%
2025-09-08;1154;1256;1328;1,150779896;1,115611264;3,52%;-100,00%;2025-09-08;2 640,24258298708;-100,00%
2025-09-09;1147,2;1256;1320;1,150627615;1,116147187;3,45%;-100,00%;2025-09-09;2 632,92869214855;-100,00%
2025-09-10;1146;1256;1324;1,155322862;1,116744479;3,86%;-100,00%;2025-09-10;2 629,15400791600;-100,00%
2025-09-11;1141,8;1256;1332;1,166579086;1,117471894;4,91%;-100,00%;2025-09-11;2 635,91264428530;-100,00%
2025-09-12;1142,6;1256;1332;1,165762297;1,118120497;4,76%;-100,00%;2025-09-12;2 635,33097609203;-100,00%
2025-09-15;1137,8;1256;1328;1,167164704;1,118905333;4,83%;-100,00%;2025-09-15;2 637,44123028213;-100,00%
2025-09-16;1124,2;1256;1316;1,170610212;1,119829113;5,08%;-100,00%;2025-09-16;2 614,19869361779;-100,00%
2025-09-17;1129;1256;1312;1,162090345;1,120820321;4,13%;-100,00%;2025-09-17;2 616,03901305601;-100,00%
2025-09-18;1140,4;1256;1324;1,160996142;1,121797283;3,92%;-100,00%;2025-09-18;2 634,84457116098;-100,00%
2025-09-19;1135,8;1256;1328;1,169219933;1,122889706;4,63%;-100,00%;2025-09-19;2 646,40082802222;-100,00%
2025-09-22;1146,8;1256;1336;1,164980816;1,123897854;4,11%;-100,00%;2025-09-22;2 647,62294249145;-100,00%
2025-09-23;1169,8;1256;1336;1,142075568;1,124613039;1,75%;-100,00%;2025-09-23;2 671,13049081984;-100,00%
2025-09-24;1145,2;1256;1332;1,163115613;1,125509677;3,76%;-100,00%;2025-09-24;2 645,35580748803;-100,00%
2025-09-25;1135,8;1256;1324;1,165698186;1,126434478;3,93%;-100,00%;2025-09-25;2 623,50790470338;-100,00%
2025-09-26;1152,4;1256;1328;1,152377647;1,127159883;2,52%;-100,00%;2025-09-26;2 644,62050653705;-100,00%
2025-09-29;1164;1256;1332;1,144329897;1,127754078;1,66%;-100,00%;2025-09-29;2 652,03325021965;-100,00%
2025-09-30;1176,2;1256;1340;1,13926203;1,128294316;1,10%;-100,00%;2025-09-30;2 662,79919211511;-100,00%
2025-10-01;1182;1256;1348;1,140439932;1,128790437;1,16%;-100,00%;2025-10-01;2 677,09029627468;-100,00%
2025-10-02;1206,8;1256;1364;1,13026185;1,129214279;0,10%;-100,00%;2025-10-02;2 708,59068356875;-100,00%
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
