Investor Date,PRIS,BERÄKNAT_SUBSTANSVÄRDE,Rabatt/Premie,Nuvarande rabatt minus snitt,Genomsnittsrabatt senaste 100 handelsdagarna,Avkastning 200 handelsdagar,OMX Date,Index Value,Avkastning OMXS#=
2020-05-15,"188,7",219.0,"1,160572337","0,043434703","1,117137634","48,12%",2020-05-15,"1 493,61552617895","36,51%"
2020-05-18,"197,5",230.0,"1,164556962","0,047232114","1,117324848","41,22%",2020-05-18,"1 566,15637795339","28,33%"
2020-05-19,"199,95",229.0,"1,145286322","0,027952363","1,117333959","44,99%",2020-05-19,"1 560,27689539839","31,69%"
2020-05-20,"198,55",228.0,"1,148325359","0,03103093","1,117294429","47,07%",2020-05-20,"1 556,44265046617","32,81%"
2020-05-22,"198,05",226.0,"1,141125978","0,023925349","1,117200629","47,69%",2020-05-22,"1 555,49320757712","33,32%"
2020-05-25,"201,7",232.0,"1,150223104","0,032993065","1,117230039","45,46%",2020-05-25,"1 588,60105917595","30,00%"
2020-05-26,"207,2",236.0,"1,138996139","0,021851414","1,117144725","41,22%",2020-05-26,"1 606,64839237046","27,51%"
2020-05-27,"210,5",240.0,"1,140142518","0,023120122","1,117022396","41,62%",2020-05-27,"1 623,39398888006","29,55%"
2020-05-28,"210,9",242.0,"1,147463253","0,030431568","1,117031685","42,15%",2020-05-28,"1 657,58202421265","28,19%"
2020-05-29,"209,4",238.0,"1,136580707","0,01970341","1,116877297","44,79%",2020-05-29,"1 629,76394751261","30,97%"
2020-06-01,"212,1",240.0,"1,131541726","0,01471709","1,116824636","47,05%",2020-06-01,"1 649,38285529278","31,30%"
2020-06-02,217,243.0,"1,119815668","0,003201917","1,116613751","43,41%",2020-06-02,"1 666,97598979119","30,11%"
2020-06-03,"222,7",251.0,"1,127076785","0,010636577","1,116440208","38,21%",2020-06-03,"1 709,95957200973","26,43%"
2020-06-04,"224,9",250.0,"1,111605158","-0,004521908","1,116127065","38,59%",2020-06-04,"1 700,48307793663","28,21%"
2020-06-05,"229,6",252.0,"1,097560976","-0,018180918","1,115741893","35,50%",2020-06-05,"1 730,51202220475","25,56%"
2020-06-08,"227,5",253.0,"1,112087912","-0,003442186","1,115530098","36,62%",2020-06-08,"1 717,66374395303","26,92%"
2020-06-09,225,249.0,"1,106666667","-0,008548631","1,115215298","35,60%",2020-06-09,"1 696,70191732556","27,85%"
2020-06-10,"223,7",249.0,"1,113097899","-0,001899915","1,114997813","37,82%",2020-06-10,"1 692,32158825171","28,50%"
2020-06-11,"208,8",234.0,"1,120689655","0,005811034","1,114878621","45,64%",2020-06-11,"1 609,05770154545","34,74%"
2020-06-12,"204,4",234.0,"1,14481409","0,029809344","1,115004746","51,27%",2020-06-12,"1 609,07242072052","35,77%"
2020-06-15,"203,9",234.0,"1,147621383","0,032496463","1,11512492","49,93%",2020-06-15,"1 616,13750738031","34,47%"
2020-06-16,"211,5",243.0,"1,14893617","0,033662698","1,115273472","46,43%",2020-06-16,"1 671,83833452125","31,52%"
2020-06-17,"220,5",244.0,"1,106575964","-0,008572098","1,115148062","38,68%",2020-06-17,"1 677,53350747156","30,08%"
2020-06-18,"216,8",245.0,"1,130073801","0,014824612","1,115249189","42,71%",2020-06-18,"1 667,92559943411","32,22%"
2020-06-22,"212,4",244.0,"1,148775895","0,033205948","1,115569947","44,26%",2020-06-22,"1 657,70889319329","32,28%"
2020-06-23,"213,5",246.0,"1,152224824","0,036311232","1,115913592","45,85%",2020-06-23,"1 683,36352586131","30,85%"
2020-06-24,"208,3",240.0,"1,152184349","0,035999967","1,116184382","50,02%",2020-06-24,"1 642,90900474332","35,75%"
2020-06-25,"209,1",243.0,"1,162123386","0,04556927","1,116554116","49,40%",2020-06-25,"1 660,95750965754","34,23%"
2020-06-26,"212,3",245.0,"1,15402732","0,037251746","1,116775574","47,20%",2020-06-26,"1 657,66350881930","35,15%"
2020-06-29,"211,2",248.0,"1,174242424","0,057035384","1,11720704","48,72%",2020-06-29,"1 671,52820265848","34,63%"
2020-06-30,"211,1",245.0,"1,160587399","0,043172325","1,117415074","47,84%",2020-06-30,"1 664,38030174462","34,33%"
2020-07-01,"210,5",249.0,"1,182897862","0,06501818","1,117879682","51,64%",2020-07-01,"1 675,03722069302","34,16%"
2020-07-02,"216,1",252.0,"1,166126793","0,047934394","1,118192399","46,74%",2020-07-02,"1 703,82351560722","30,77%"
2020-07-03,"214,9",250.0,"1,163331782","0,044918798","1,118412984","48,63%",2020-07-03,"1 695,25594455394","32,31%"
2020-07-06,"218,7",257.0,"1,175125743","0,056332751","1,118792992","49,43%",2020-07-06,"1 730,88334620172","31,75%"
2020-07-07,"220,1",255.0,"1,158564289","0,039492077","1,119072212","49,66%",2020-07-07,"1 720,45443963076","31,22%"
2020-07-08,"219,3",253.0,"1,153670771","0,03420362","1,11946715","46,74%",2020-07-08,"1 712,53143978800","28,75%"
2020-07-09,"216,3",250.0,"1,155802127","0,035814192","1,119987935","51,27%",2020-07-09,"1 697,84188502582","31,24%"
2020-07-10,"217,5",252.0,"1,15862069","0,038053138","1,120567552","41,79%",2020-07-10,"1 711,62184313407","30,43%"
2020-07-13,"220,7",257.0,"1,164476665","0,043180722","1,121295943","39,28%",2020-07-13,"1 742,73019275082","28,59%"
2020-07-14,"218,8",255.0,"1,165447898","0,043401154","1,122046744","40,13%",2020-07-14,"1 738,59743675073","29,09%"
2020-07-15,"221,5",258.0,"1,164785553","0,041980192","1,122805361","39,50%",2020-07-15,"1 767,84600576347","28,00%"
2020-07-16,"221,3",253.0,"1,143244465","0,019955783","1,123288682","38,95%",2020-07-16,"1 754,54543217050","27,63%"
2020-07-17,"222,8",255.0,"1,144524237","0,020761012","1,123763225","38,64%",2020-07-17,"1 770,15040921958","26,14%"
2020-07-20,"223,3",254.0,"1,137483206","0,013213722","1,124269484","36,86%",2020-07-20,"1 784,53581203290","24,24%"
2020-07-21,"223,6",251.0,"1,12254025","-0,002117421","1,124657672","37,48%",2020-07-21,"1 775,38731657458","25,70%"
2020-07-22,"224,4",252.0,"1,122994652","-0,001908598","1,12490325","33,24%",2020-07-22,"1 779,84513917437","23,30%"
2020-07-23,226,252.0,"1,115044248","-0,009831213","1,124875461","36,15%",2020-07-23,"1 781,09877623578","26,63%"
2020-07-24,"218,8",248.0,"1,13345521","0,008452972","1,125002238","40,27%",2020-07-24,"1 750,24181471861","28,36%"
2020-07-27,"221,2",250.0,"1,130198915","0,00499243","1,125206485","39,69%",2020-07-27,"1 760,31124807237","28,39%"
2020-07-28,"219,5",249.0,"1,134396355","0,008829015","1,125567341","41,87%",2020-07-28,"1 754,25044874180","29,12%"
2020-07-29,"220,8",251.0,"1,136775362","0,010767544","1,126007818","37,59%",2020-07-29,"1 760,58490512208","24,60%"
2020-07-30,"215,5",244.0,"1,13225058","0,005762067","1,126488513","40,79%",2020-07-30,"1 720,28094925289","28,22%"
2020-07-31,"214,9",242.0,"1,126105165","-0,000829131","1,126934296","43,14%",2020-07-31,"1 707,35141508833","31,66%"
2020-08-03,"222,4",247.0,"1,110611511","-0,016673683","1,127285194","38,89%",2020-08-03,"1 746,32103644332","27,72%"
2020-08-04,"219,7",247.0,"1,124260355","-0,003316336","1,127576691","43,20%",2020-08-04,"1 734,24670512021","29,72%"
2020-08-05,"224,2",249.0,"1,110615522","-0,01720384","1,127819362","38,36%",2020-08-05,"1 745,48973322788","26,13%"
2020-08-06,"224,5",248.0,"1,10467706","-0,023381183","1,128058243","40,98%",2020-08-06,"1 739,14286226621","28,82%"
2020-08-07,"223,4",247.0,"1,105640107","-0,022525167","1,128165274","41,63%",2020-08-07,"1 740,45799876130","28,75%"
2020-08-10,"225,1",249.0,"1,106175033","-0,022379311","1,128554344","40,25%",2020-08-10,"1 748,91358405699","28,37%"
2020-08-11,229,256.0,"1,11790393","-0,011230548","1,129134479","38,65%",2020-08-11,"1 786,28413971398","25,58%"
2020-08-12,"230,3",257.0,"1,115935736","-0,013939586","1,129875322","37,04%",2020-08-12,"1 788,99428423147","24,49%"
2020-08-13,"230,6",257.0,"1,114483955","-0,015311013","1,129794968","39,64%",2020-08-13,"1 786,79835811559","25,61%"
2020-08-14,"226,4",252.0,"1,113074205","-0,01734656","1,130420765","43,46%",2020-08-14,"1 754,20331240342","28,57%"
2020-08-17,229,255.0,"1,113537118","-0,01756996","1,131107078","42,23%",2020-08-17,"1 773,53042174124","26,41%"
2020-08-18,"230,1",254.0,"1,103867884","-0,027784277","1,131652161","43,46%",2020-08-18,"1 760,08948203736","28,66%"
2020-08-19,"232,2",256.0,"1,102497847","-0,029525949","1,132023796","42,89%",2020-08-19,"1 775,23615874066","27,80%"
2020-08-20,"231,1",252.0,"1,09043704","-0,041210631","1,131647671","44,01%",2020-08-20,"1 751,93122879596","29,76%"
2020-08-21,"230,5",252.0,"1,093275488","-0,037610428","1,130885916","43,73%",2020-08-21,"1 753,13439008703","29,56%"
2020-08-24,"233,8",257.0,"1,099230111","-0,031193272","1,130423383","39,95%",2020-08-24,"1 788,39743786629","26,80%"
2020-08-25,"232,6",257.0,"1,104901118","-0,025466489","1,130367607","40,67%",2020-08-25,"1 786,26510438241","27,35%"
2020-08-26,"234,6",259.0,"1,10400682","-0,026108892","1,130115713","38,53%",2020-08-26,"1 798,30984549269","26,36%"
2020-08-27,"232,7",259.0,"1,113021057","-0,017348241","1,130369298","39,15%",2020-08-27,"1 793,96935791303","26,42%"
2020-08-28,"230,6",257.0,"1,114483955","-0,016110334","1,130594289","41,24%",2020-08-28,"1 776,56851129324","28,26%"
2020-08-31,"227,9",256.0,"1,123299693","-0,007723825","1,131023518","42,21%",2020-08-31,"1 766,33053708924","29,34%"
2020-09-01,230,255.0,"1,108695652","-0,022898457","1,131594109","40,39%",2020-09-01,"1 769,44377579092","28,86%"
2020-09-02,"231,9",257.0,"1,108236309","-0,024055825","1,132292134","38,38%",2020-09-02,"1 782,86118245368","28,24%"
2020-09-03,"231,9",255.0,"1,099611902","-0,033274604","1,132886505","37,30%",2020-09-03,"1 760,61268973346","29,09%"
2020-09-04,"229,8",257.0,"1,118363795","-0,014959408","1,133323202","37,55%",2020-09-04,"1 761,99466748159","27,58%"
2020-09-07,"235,3",261.0,"1,109222269","-0,024304421","1,133526691","33,79%",2020-09-07,"1 799,25937755015","25,93%"
2020-09-08,"233,3",260.0,"1,114444921","-0,01937101","1,133815931","34,76%",2020-09-08,"1 782,59515900161","27,23%"
2020-09-09,"239,9",265.0,"1,104626928","-0,029212631","1,133839559","29,22%",2020-09-09,"1 812,58182621030","23,70%"
2020-09-10,"238,7",265.0,"1,110180142","-0,023575361","1,133755504","30,37%",2020-09-10,"1 802,85163833480","25,96%"
2020-09-11,"237,3",265.0,"1,116729878","-0,016794175","1,133524053","31,14%",2020-09-11,"1 801,45834437718","25,25%"
2020-09-14,"237,8",264.0,"1,110176619","-0,023025354","1,133201973","32,76%",2020-09-14,"1 802,69247486201","26,46%"
2020-09-15,"239,8",262.0,"1,092577148","-0,040086447","1,132663594","30,61%",2020-09-15,"1 818,80293157911","24,43%"
2020-09-16,"242,7",263.0,"1,083642357","-0,048522702","1,132165059","28,88%",2020-09-16,"1 838,26241963555","23,70%"
2020-09-17,"235,9",261.0,"1,106401017","-0,025544496","1,131945514","33,40%",2020-09-17,"1 833,74519899319","24,82%"
2020-09-18,"235,9",261.0,"1,106401017","-0,025199328","1,131600345","33,11%",2020-09-18,"1 835,36315696434","25,26%"
2020-09-21,"228,7",252.0,"1,101880192","-0,029190467","1,131070659","37,08%",2020-09-21,"1 770,60927119014","29,26%"
2020-09-22,"228,6",254.0,"1,111111111","-0,019657495","1,130768606","39,11%",2020-09-22,"1 781,91792387642","30,54%"
2020-09-23,"229,3",256.0,"1,116441343","-0,013923018","1,130364362","35,54%",2020-09-23,"1 795,63961814294","27,53%"
2020-09-24,"229,4",252.0,"1,098517873","-0,031266784","1,129784657","36,09%",2020-09-24,"1 777,51432771402","30,49%"
2020-09-25,"230,9",250.0,"1,082719792","-0,046229465","1,128949258","37,20%",2020-09-25,"1 783,86772965640","31,05%"
2020-09-28,"237,7",259.0,"1,089608751","-0,038687795","1,128296546","33,95%",2020-09-28,"1 834,63939038428","28,05%"
2020-09-29,"238,7",258.0,"1,080854629","-0,046944129","1,127798759","33,85%",2020-09-29,"1 836,59785605520","28,30%"
2020-09-30,"238,9",258.0,"1,07994977","-0,047274917","1,127224687","33,74%",2020-09-30,"1 829,40487922928","28,16%"
2020-10-01,"240,1",258.0,"1,07455227","-0,051897872","1,126450142","33,69%",2020-10-01,"1 830,04157647329","27,80%"
2020-10-02,"237,8",255.0,"1,072329689","-0,05324447","1,125574159","31,50%",2020-10-02,"1 813,68573281304","26,12%"
2020-10-05,"240,5",261.0,"1,085239085","-0,039535793","1,124774879","30,85%",2020-10-05,"1 839,67685152930","25,21%"
